konu,soru,secenekler,dogru,cozum
Çarpanlara Ayırma,"Bir grafik tasarımcısı, farklı boyutlarda iki kare şekilli amblem tasarlamaktadır. Büyük amblemin bir kenar uzunluğu (3x+2) cm, küçük amblemin bir kenar uzunluğu ise (x-1) cm olarak belirlenmiştir. Tasarımcı, bu iki amblemin alanları arasındaki farkı hesapladığında, belirli bir x değeri için 117 cm^2 olduğunu buluyor. Buna göre, büyük amblemin çevresi kaç cm'dir?","{""A"": ""8"", ""B"": ""11"", ""C"": ""44"", ""D"": ""40"", ""E"": ""52""}",C,"Büyük amblemin alanı A_b = (3x+2)^2, küçük amblemin alanı A_k = (x-1)^2'dir. Alan farkı A_b - A_k = (3x+2)^2 - (x-1)^2 olarak ifade edilir. Bu ifadeyi iki kare farkı özdeşliği (a^2 - b^2 = (a-b)(a+b)) ile çarpanlarına ayıralım: [(3x+2) - (x-1)] * [(3x+2) + (x-1)] = (3x+2-x+1) * (3x+2+x-1) = (2x+3) * (4x+1) Soruda alan farkının 117 cm^2 olduğu verilmiştir. Yani, (2x+3)(4x+1) = 117. 117'nin çarpanlarını incelediğimizde (9, 13) ikilisini görürüz. (4x+1) ifadesi (2x+3) ifadesinden genellikle daha büyük olduğundan: 2x+3 = 9 => 2x = 6 => x = 3 4x+1 = 13 => 4x = 12 => x = 3 Her iki denklemden de x=3 bulunur. Bu değer amblem kenar uzunluklarını pozitif yapar (küçük amblem kenarı x-1 = 3-1 = 2 cm). Büyük amblemin bir kenar uzunluğu = 3x+2 = 3(3)+2 = 9+2 = 11 cm'dir. Büyük amblemin çevresi = 4 * (kenar uzunluğu) = 4 * 11 = 44 cm'dir."
Çarpanlara Ayırma,"Bir müteahhit, kare şeklinde bir arsa üzerine konut projesi geliştirmektedir. Bu arsanın bir kenar uzunluğu (x+5) metre olarak belirlenmiştir. Proje kapsamında, arsanın tam ortasına kare şeklinde bir havuz yapılacaktır. Havuzun bir kenar uzunluğu ise (x-1) metre olarak planlanmıştır. Havuzun dışında kalan alanlar ise yeşil alan olarak düzenlenecektir. Buna göre, yeşil alanın toplam metre kare cinsinden alanını veren cebirsel ifade aşağıdakilerden hangisidir?","{""A"": ""8x + 16"", ""B"": ""12x + 36"", ""C"": ""12x + 24"", ""D"": ""8x + 26"", ""E"": ""24""}",C,"Yeşil alan, büyük karenin alanından havuzun alanının çıkarılmasıyla bulunur. Büyük kare arsanın alanı = (x+5)^2 Havuzun alanı = (x-1)^2 Yeşil alan = (x+5)^2 - (x-1)^2 Bu ifade, iki kare farkı özdeşliğidir: a^2 - b^2 = (a-b)(a+b). Burada a = (x+5) ve b = (x-1) dir. Yeşil alan = [(x+5) - (x-1)] * [(x+5) + (x-1)] = (x+5-x+1) * (x+5+x-1) = (6) * (2x+4) = 12x + 24"
Çarpanlara Ayırma,"Bir oyuncak fabrikası, iki farklı renkte topları kutulara paketlemektedir. Kırmızı toplar için kullanılan her bir kutuya (n+5) adet top konulmakta ve bu kutulardan (n+5) adet üretilmektedir. Mavi toplar için kullanılan her bir kutuya (n-5) adet top konulmakta ve bu kutulardan (n-5) adet üretilmektedir. Buna göre, üretilen toplam kırmızı top sayısı ile toplam mavi top sayısı arasındaki fark kaçtır?","{""A"": ""10n"", ""B"": ""50"", ""C"": ""20n"", ""D"": ""2n^2 + 50"", ""E"": ""n^2 - 25""}",C,"Toplam kırmızı top sayısı = (n+5) * (n+5) = (n+5)^2 Toplam mavi top sayısı = (n-5) * (n-5) = (n-5)^2 İstenen fark = (n+5)^2 - (n-5)^2 Bu ifade, a^2 - b^2 = (a-b)(a+b) özdeşliğine benzerdir. Burada a = (n+5) ve b = (n-5) alırsak: Fark = [(n+5) - (n-5)] * [(n+5) + (n-5)] Fark = [n+5-n+5] * [n+5+n-5] Fark = [10] * [2n] Fark = 20n"
Çarpanlara Ayırma,"Bir oyun geliştiricisi, oyuncuların skorunu hesaplamak için iki farklı yöntem kullanmaktadır. İlk yöntemde, oyuncunun 'strateji puanı' (S) ve 'refleks puanı' (R) toplanıp karesi alınarak bir 'başarı skoru' (B1) elde edilir: B1 = (S+R)^2. İkinci yöntemde ise bu puanların farkının karesi alınarak bir 'risk skoru' (B2) elde edilir: B2 = (S-R)^2. Bir oyuncunun her iki skoru da hesaplandığında, başarı skoru (B1) ile risk skoru (B2) arasındaki fark 240 olarak bulunmuştur. Buna göre, bu oyuncunun strateji puanı (S) ile refleks puanı (R) çarpımı kaçtır?","{""A"": ""30"", ""B"": ""40"", ""C"": ""60"", ""D"": ""80"", ""E"": ""120""}",C,"Verilen bilgilere göre, Başarı Skoru (B1) = (S+R)^2 ve Risk Skoru (B2) = (S-R)^2'dir. B1 ile B2 arasındaki fark 240 olarak verilmiştir: (S+R)^2 - (S-R)^2 = 240. İki kare farkı formülü veya tam kare ifadelerin açılımı kullanılarak: (S^2 + 2SR + R^2) - (S^2 - 2SR + R^2) = 240. Parantezler açıldığında: S^2 + 2SR + R^2 - S^2 + 2SR - R^2 = 240. Bu ifade 4SR = 240 şeklinde sadeleşir. Her iki taraf 4'e bölünerek SR = 60 bulunur."
Çarpanlara Ayırma,"Bir e-ticaret şirketi, yeni bir ürünün pazarlama stratejisini belirlemek için iki farklı senaryoyu değerlendiriyor. Birinci senaryoda, ürünün birim satış fiyatı 'a' TL olarak belirleniyor ve bu üründen 'a' adet satılması hedefleniyor. Bu satışlardan elde edilen ciroya ek olarak, bu senaryo için yapılan toplam depolama maliyeti 'b' TL'dir. Bu senaryodaki toplam gider S1 = a^2 + b olarak hesaplanıyor. İkinci senaryoda ise, ürünün birim satış fiyatı 'b' TL olarak belirleniyor ve bu üründen 'b' adet satılması hedefleniyor. Bu satışlardan elde edilen ciroya ek olarak, bu senaryo için yapılan toplam depolama maliyeti 'a' TL'dir. Bu senaryodaki toplam gider S2 = b^2 + a olarak hesaplanıyor. Şirket yönetimi, bu iki senaryonun toplam giderleri arasındaki farkı (mutlak değer olarak) çarpanlarına ayrılmış biçimde hesaplamak istiyor. Buna göre, |S1 - S2| ifadesi aşağıdakilerden hangisine eşittir?","{""A"": ""(a-b)(a+b)"", ""B"": ""(a+b)(a-b+1)"", ""C"": ""(a-b)(a+b-1)"", ""D"": ""(a+b)(a+b-1)"", ""E"": ""(a-b)(a-b+1)""}",C,"Verilen bilgilere göre, birinci senaryodaki toplam gider S1 = a^2 + b ve ikinci senaryodaki toplam gider S2 = b^2 + a'dır. Bu iki senaryonun toplam giderleri arasındaki farkın mutlak değeri |S1 - S2| olarak bulunur. |S1 - S2| = |(a^2 + b) - (b^2 + a)| İfadeyi parantezleri açarak düzenleyelim: = |a^2 + b - b^2 - a| Terimleri gruplandıralım: (a^2 - b^2) ve (b - a). = |(a^2 - b^2) + (b - a)| Şimdi iki kare farkı özdeşliğini kullanalım: a^2 - b^2 = (a-b)(a+b). = |(a-b)(a+b) + (b - a)| İkinci terimdeki (b - a) ifadesini -(a - b) şeklinde yazabiliriz: = |(a-b)(a+b) - (a-b)| Şimdi, (a-b) ifadesi ortak çarpan olduğu için parantez dışına alalım: = |(a-b) * ((a+b) - 1)| = |(a-b)(a+b-1)| Şıklarda mutlak değerin içindeki ifade aranmaktadır. Buna göre doğru seçenek (a-b)(a+b-1) ifadesidir."
Çarpanlara Ayırma,"Bir mimarlık ofisi, yeni tasarladığı bir gökdelen projesi için iki farklı boyutta kare şeklinde cam cephe paneli sipariş edecektir. Büyük kare panelin bir kenar uzunluğu, küçük kare panelin bir kenar uzunluğundan 6 metre daha uzundur. Büyük panelin yüzey alanı, küçük panelin yüzey alanından 168 metrekare fazladır. Buna göre, küçük kare panelin çevresi kaç metredir?","{""A"": ""11"", ""B"": ""17"", ""C"": ""44"", ""D"": ""68"", ""E"": ""28""}",C,"Büyük panelin kenar uzunluğu 'a', küçük panelin kenar uzunluğu 'b' olsun. Verilen bilgilere göre: 1) a - b = 6 2) a^2 - b^2 = 168 İkinci ifadeyi çarpanlara ayıralım: (a - b)(a + b) = 168. Birinci ifadeyi bu denkleme yerine koyalım: 6 * (a + b) = 168. Her iki tarafı 6'ya böldüğümüzde: a + b = 28. Şimdi iki denklemimiz var: I) a - b = 6 II) a + b = 28 Bu iki denklemi taraf tarafa toplarsak: (a - b) + (a + b) = 6 + 28 => 2a = 34 => a = 17. 'a' değerini a - b = 6 denklemine yerine koyarsak: 17 - b = 6 => b = 11. Küçük kare panelin çevresi 4 * b = 4 * 11 = 44 metredir."
Çarpanlara Ayırma,"Bir emlak şirketi, iki farklı bölgedeki arsa yatırımlarını değerlendirmektedir. Birinci bölgedeki arsanın değeri (x^2 + 7x + 12) milyon TL, ikinci bölgedeki arsanın değeri ise (x^2 + 5x + 6) milyon TL olarak belirlenmiştir. Şirket, bu iki arsa değerinin kareleri farkını 'potansiyel büyüme farkı' olarak tanımlıyor. Buna göre, bu 'potansiyel büyüme farkı' ifadesinin çarpanlarına ayrılmış hali aşağıdakilerden hangisidir?","{""A"": ""2(x+3)^3"", ""B"": ""4(x+3)^2"", ""C"": ""4(x+3)^3"", ""D"": ""2(x+3)"", ""E"": ""2(x+3)^2""}",C,Birinci arsanın değeri A = x^2 + 7x + 12 ve ikinci arsanın değeri B = x^2 + 5x + 6'dır. 'Potansiyel büyüme farkı' ifadesi A^2 - B^2 olarak tanımlanmıştır. Öncelikle A ve B ifadelerini çarpanlarına ayıralım: A = x^2 + 7x + 12 = (x+3)(x+4) B = x^2 + 5x + 6 = (x+2)(x+3) Şimdi A^2 - B^2 ifadesini iki kare farkı özdeşliğini kullanarak açalım: A^2 - B^2 = (A - B)(A + B) Önce (A - B) ifadesini bulalım: A - B = (x^2 + 7x + 12) - (x^2 + 5x + 6) A - B = x^2 + 7x + 12 - x^2 - 5x - 6 A - B = 2x + 6 = 2(x+3) Şimdi (A + B) ifadesini bulalım: A + B = (x^2 + 7x + 12) + (x^2 + 5x + 6) A + B = 2x^2 + 12x + 18 A + B = 2(x^2 + 6x + 9) A + B = 2(x+3)^2 Son olarak (A - B) ve (A + B) ifadelerini çarpalım: A^2 - B^2 = [2(x+3)] * [2(x+3)^2] A^2 - B^2 = 4(x+3)^(1+2) A^2 - B^2 = 4(x+3)^3
Çarpanlara Ayırma,"Bir peyzaj mimarı, yeni bir park projesi için iki farklı büyüklükte kare şeklinde çiçeklik tasarlamıştır. Büyük çiçekliğin bir kenar uzunluğu (2x + 3) metre, küçük çiçekliğin bir kenar uzunluğu ise (x + 1) metredir. Peyzaj mimarı, bu iki çiçekliğin alanları arasındaki farkı gösteren cebirsel ifadeyi aşağıdakilerden hangisiyle doğru bir şekilde ifade edebilir?","{""A"": ""(x+4)(3x+4)"", ""B"": ""(x+2)(3x+2)"", ""C"": ""(x+2)(3x+4)"", ""D"": ""(x+1)(3x+4)"", ""E"": ""(x+3)(3x+1)""}",C,"Büyük çiçekliğin alanı A1 = (2x+3)^2 metrekare olur. Küçük çiçekliğin alanı A2 = (x+1)^2 metrekare olur. Bu iki alan arasındaki farkı bulmak için A1 - A2 işlemini yaparız: (2x+3)^2 - (x+1)^2. Bu ifade, 'iki kare farkı' özdeşliğine (a^2 - b^2 = (a-b)(a+b)) uymaktadır. Burada a = (2x+3) ve b = (x+1) şeklindedir. Önce (a-b) ifadesini bulalım: (2x+3) - (x+1) = 2x+3-x-1 = x+2. Sonra (a+b) ifadesini bulalım: (2x+3) + (x+1) = 2x+3+x+1 = 3x+4. Buna göre, alanlar farkı (x+2)(3x+4) olarak çarpanlara ayrılmış haliyle bulunur."
Oran-Orantı,"Bir mobilya atölyesinde belirli bir modelin sandalyelerini üreten 3 usta işçi, 4 saatlik bir çalışma sonunda toplam 120 sandalye üretebilmektedir. Aynı atölyede, aynı modelden daha fazla sandalye üretmek için işçi sayısı ve çalışma süresi artırılmıştır. Buna göre, 5 usta işçi 6 saat çalışarak kaç sandalye üretir?","{""A"": ""180"", ""B"": ""200"", ""C"": ""260"", ""D"": ""300"", ""E"": ""360""}",D,"Üretilen iş miktarı (sandalye sayısı), işçi sayısı ve çalışma süresiyle doğru orantılıdır. Bu tür problemlerde 'Yapılan İş / (Diğer Tüm Etkenlerin Çarpımı)' sabit bir değere eşittir. Birinci Durum: İş = 120 sandalye İşçi sayısı = 3 usta Süre = 4 saat Sabit oran k = 120 / (3 * 4) = 120 / 12 = 10 (sandalye/işçi-saat). İkinci Durum: İşçi sayısı = 5 usta Süre = 6 saat Üretilecek iş (sandalye sayısı) = X Aynı sabit oran k geçerli olacağından: X / (5 * 6) = 10 X / 30 = 10 X = 10 * 30 X = 300 sandalye"
Oran-Orantı,"Bir çiftçi, belirli bir büyüklükteki tarlayı sürmek için traktörler kullanmaktadır. 4 traktörle günde 6 saat çalışarak 5 günde 120 dönüm tarlayı sürebilmektedir. Çiftçi, makine verimlilikleri aynı kalmak şartıyla, bu tarladan %25 daha büyük yeni bir tarlayı 3 traktörle ve günde 8 saat çalışarak kaç günde sürebilir?","{""A"": ""5"", ""B"": ""6"", ""C"": ""25/4"", ""D"": ""15/2"", ""E"": ""10""}",C,"Bu bir bileşik oran-orantı problemidir. Yapılan iş (sürülen alan) diğer tüm faktörlerle (traktör sayısı, günde çalışma saati, gün sayısı) doğru orantılıdır. Buna göre, (Yapılan İş_1 / (Traktör Sayısı_1 * Günlük Saat_1 * Gün Sayısı_1)) = (Yapılan İş_2 / (Traktör Sayısı_2 * Günlük Saat_2 * Gün Sayısı_2)) formülü kullanılabilir. İlk durum (Durum 1): Yapılan İş_1 = 120 dönüm Traktör Sayısı_1 = 4 Günlük Saat_1 = 6 Gün Sayısı_1 = 5 İkinci durum (Durum 2): Yeni tarla %25 daha büyük olduğundan Yapılan İş_2 = 120 * (1 + 0.25) = 120 * 1.25 = 150 dönüm. Traktör Sayısı_2 = 3 Günlük Saat_2 = 8 Gün Sayısı_2 = ? (Bu değeri bulacağız) Formülü uygulayalım: 120 / (4 * 6 * 5) = 150 / (3 * 8 * Gün Sayısı_2) 120 / 120 = 150 / (24 * Gün Sayısı_2) 1 = 150 / (24 * Gün Sayısı_2) 24 * Gün Sayısı_2 = 150 Gün Sayısı_2 = 150 / 24 Kesri sadeleştirelim. Her iki tarafı 6'ya bölelim: Gün Sayısı_2 = 25 / 4 gün"
Oran-Orantı,"Bir yazılım şirketi, proje modüllerinin tamamlanma sürelerini modülün zorluk puanı ve atanan geliştirici sayısı üzerinden hesaplamaktadır. Bir modülün tamamlanma süresi, modülün zorluk puanı ile doğru orantılı, atanan geliştirici sayısı ile ters orantılıdır. Şirket, zorluk puanı 60 olan bir modülü 3 geliştirici ile 10 günde tamamlamıştır. Buna göre, zorluk puanı 90 olan başka bir modülü 5 geliştirici ile kaç günde tamamlar?","{""A"": ""6"", ""B"": ""9"", ""C"": ""15"", ""D"": ""18"", ""E"": ""25""}",B,"Modülün tamamlanma süresi (T), zorluk puanı (Z) ile doğru orantılı, geliştirici sayısı (G) ile ters orantılı olduğundan, T = k * (Z / G) şeklinde bir orantı sabiti (k) ile ifade edilebilir. İlk durum için verilenleri yerine koyalım: 10 = k * (60 / 3) 10 = k * 20 k = 10 / 20 = 1/2 Şimdi ikinci durum için bu orantı sabitini kullanarak tamamlanma süresini bulalım: Zorluk puanı 90, geliştirici sayısı 5. T = (1/2) * (90 / 5) T = (1/2) * 18 T = 9 gün. Alternatif olarak, oran-orantı mantığıyla: T_yeni / T_eski = (Z_yeni / Z_eski) * (G_eski / G_yeni) T_yeni / 10 = (90 / 60) * (3 / 5) T_yeni / 10 = (3 / 2) * (3 / 5) T_yeni / 10 = 9 / 10 T_yeni = 9 gün."
Oran-Orantı,"Bir boyacı, ""Mercan Kırmızısı"" adında özel bir renk tonunu elde etmek için kırmızı, sarı ve beyaz boyaları sırasıyla 5 : 3 : 2 oranında karıştırmaktadır. Bu boyacının elinde yalnızca 1,5 litre sarı boya vardır ve diğer renklerden (kırmızı ve beyaz) yeterince bulunmaktadır. Boyacı, elindeki sarı boyanın tamamını kullanarak elde edeceği ""Mercan Kırmızısı"" boyası için kaç litre kırmızı boya kullanmalıdır?","{""A"": ""1,0"", ""B"": ""0,9"", ""C"": ""2,5"", ""D"": ""3,75"", ""E"": ""5,0""}",C,"Kırmızı, sarı ve beyaz boyaların karışım oranı 5:3:2 olarak verilmiştir. Bu durumda sarı boya, karışımın 3 birimini temsil etmektedir. Elimizdeki sarı boya miktarı 1,5 litre olduğuna göre, 3 birim = 1,5 litre demektir. Buradan 1 birimin kaç litreye karşılık geldiğini bulabiliriz: 1 birim = 1,5 / 3 = 0,5 litre. Kırmızı boya, karışımdaki oranda 5 birime karşılık gelmektedir. Dolayısıyla, kullanılması gereken kırmızı boya miktarı = 5 birim * 0,5 litre/birim = 2,5 litre olacaktır."
Oran-Orantı,"Bir pastane, büyük bir düğün siparişi için pasta üretimi yapmaktadır. Bu pastanede çalışan 4 pastacı, günde 6 saat çalışarak 3 günde toplam 18 adet büyük düğün pastası hazırlayabilmektedir. Pastaneye yeni bir sipariş daha gelir ve bu siparişte 5 gün içinde toplam 60 adet büyük düğün pastası yetiştirmeleri gerekmektedir. Pastane yönetimi, bu yeni siparişi zamanında tamamlayabilmek için kadrosuna 2 pastacı daha dahil eder. Buna göre, yeni siparişi yetiştirmek için pastacıların günde kaçar saat çalışması gerekmektedir?","{""A"": ""6"", ""B"": ""7"", ""C"": ""8"", ""D"": ""10"", ""E"": ""12""}",C,"Bu tür iş problemlerinde, yapılan iş miktarı (pasta sayısı) ile işçi sayısı, günlük çalışma saati ve gün sayısı arasında doğru orantı bulunur. Bu durumu İş / (İşçi Sayısı * Günlük Çalışma Saati * Gün Sayısı) = Sabit (k) formülü ile ifade edebiliriz. İlk durum için k sabitini bulalım: İşçi Sayısı (İ1) = 4 pastacı Günlük Çalışma Saati (S1) = 6 saat Gün Sayısı (G1) = 3 gün Yapılan İş (P1) = 18 pasta k = P1 / (İ1 * S1 * G1) = 18 / (4 * 6 * 3) = 18 / 72 = 1/4 Yeni durum için bilinmeyeni bulalım: Yeni İşçi Sayısı (İ2) = 4 + 2 = 6 pastacı Yeni Gün Sayısı (G2) = 5 gün Yapılacak Yeni İş (P2) = 60 pasta Günlük Çalışma Saati (S2) = ? (Aradığımız değer) Yeni durum için de aynı k sabiti geçerli olacağından: k = P2 / (İ2 * S2 * G2) = 60 / (6 * S2 * 5) İki durumu eşitleyelim: 1/4 = 60 / (6 * S2 * 5) 1/4 = 60 / (30 * S2) Şimdi içler dışlar çarpımı yaparak S2'yi bulalım: 1 * (30 * S2) = 4 * 60 30 * S2 = 240 S2 = 240 / 30 S2 = 8 Buna göre, yeni siparişi yetiştirmek için pastacıların günde 8 saat çalışması gerekmektedir."
Oran-Orantı,"Bir öğrenci yurdunda, 30 öğrenciye 20 gün yetecek kadar pirinç bulunmaktadır. 5 gün geçtikten sonra, yurtta kalan öğrencilerden 5 tanesi yurttan ayrılıyor. Kalan pirinç, yurtta kalan diğer öğrencilere kaç gün yeter?","{""A"": ""15"", ""B"": ""16"", ""C"": ""18"", ""D"": ""20"", ""E"": ""24""}",C,"Başlangıçta 30 öğrenciye 20 gün yetecek kadar pirinç varsa, toplam pirinç miktarı 'öğrenci-gün' birimiyle 30 öğrenci * 20 gün = 600 öğrenci-gün kadardır. İlk 5 gün boyunca 30 öğrenci pirinç tüketmiştir. Bu durumda tüketilen pirinç miktarı: 30 öğrenci * 5 gün = 150 öğrenci-gündür. Kalan pirinç miktarı: 600 öğrenci-gün - 150 öğrenci-gün = 450 öğrenci-gündür. 5 gün sonra yurttan 5 öğrenci ayrıldığı için kalan öğrenci sayısı: 30 öğrenci - 5 öğrenci = 25 öğrencidir. Kalan 450 öğrenci-günlük pirincin, 25 öğrenciye kaç gün yeteceğini bulmak için: 450 öğrenci-gün / 25 öğrenci = 18 gün. Dolayısıyla, kalan pirinç 25 öğrenciye 18 gün yeter."
Oran-Orantı,"Bir pizza restoranında, pizzaların hazırlanmasında kullanılan hamur miktarı, pizzanın yüzey alanı ile doğru orantılıdır. Küçük boy bir pizzanın çapı 20 cm olup, hazırlığı için 200 gram hamur kullanılmaktadır. Aynı restoranda büyük boy bir pizzanın çapı 30 cm olduğuna göre, büyük boy bir pizza hazırlamak için kaç gram hamur gereklidir?","{""A"": ""250"", ""B"": ""300"", ""C"": ""450"", ""D"": ""600"", ""E"": ""675""}",C,"Pizzanın hamur miktarı, yüzey alanı ile doğru orantılıdır. Yüzey alanı ise çapın karesi ile doğru orantılıdır (A = pi * (r^2) = pi * (çap/2)^2 = (pi/4) * (çap^2)). Bu durumda, hamur miktarı çapın karesi ile doğru orantılıdır. Hamur_küçük / Hamur_büyük = (Çap_küçük)^2 / (Çap_büyük)^2 Verilen değerleri yerine koyalım: 200 / X = (20 cm)^2 / (30 cm)^2 200 / X = 400 / 900 200 / X = 4 / 9 İçler dışlar çarpımı yaparsak: 4 * X = 200 * 9 4X = 1800 X = 1800 / 4 X = 450 Büyük boy bir pizza için 450 gram hamur gereklidir."
Oran-Orantı,"Üç arkadaş, Emre, Fatih ve Gökhan, belirli bir sayıda matematik sorusunu birlikte çözmek için anlaşıyorlar. Soru çözme hızları arasında şu ilişkiler bulunmaktadır: - Emre'nin soru çözme hızı, Fatih'in hızının 2 katıdır. - Fatih'in soru çözme hızı, Gökhan'ın hızının 3/2 katıdır. Üçü birlikte bu soruların tamamını 12 saatte çözebiliyor. Buna göre, Fatih aynı soruların tamamını tek başına kaç saatte çözebilir?","{""A"": ""22"", ""B"": ""36"", ""C"": ""44"", ""D"": ""54"", ""E"": ""66""}",C,"Gökhan'ın soru çözme hızına V_G diyelim. Fatih'in hızı, Gökhan'ın hızının 3/2 katı olduğuna göre, V_F = (3/2) * V_G olur. Emre'nin hızı, Fatih'in hızının 2 katı olduğuna göre, V_E = 2 * V_F = 2 * (3/2) * V_G = 3 * V_G olur. Bu durumda Emre, Fatih ve Gökhan'ın hızları arasındaki oranlar: V_E : V_F : V_G = 3V_G : (3/2)V_G : V_G Bu oranları tam sayılara çevirmek için hepsini 2 ile çarparız: V_E : V_F : V_G = 6 : 3 : 2 Yani, Emre'nin hızı 6k, Fatih'in hızı 3k ve Gökhan'ın hızı 2k olarak alınabilir. Üçü birlikte çalıştığında toplam hızları = 6k + 3k + 2k = 11k olur. Bu soruların tamamını 12 saatte çözebildiklerine göre, toplam iş miktarı (çözülmesi gereken soru sayısı) = Toplam hız x Süre = 11k x 12 = 132k'dır. Fatih'in bu soruların tamamını tek başına çözmesi için gereken süre sorulmaktadır. Fatih'in hızı 3k olduğuna göre: Fatih'in tek başına çözme süresi = Toplam iş / Fatih'in hızı = (132k) / (3k) = 44 saat."
Oran-Orantı,"Bir fidanlıkta çalışan 10 işçi, 1200 fidanı 6 günde dikmektedir. Aynı çalışma verimiyle, bu işçilerden 4'ü işten ayrıldıktan sonra kalan işçiler, 1800 fidanı kaç günde dikebilirler?","{""A"": ""9"", ""B"": ""10"", ""C"": ""15"", ""D"": ""18"", ""E"": ""20""}",C,"İşçi sayısı (İ) ile gün sayısı (G) ters orantılıdır, çünkü işçi sayısı arttıkça aynı iş daha kısa sürede biter. Fidan sayısı (F) ile gün sayısı doğru orantılıdır, çünkü daha fazla fidan dikmek daha uzun sürer. Bu durumda, (İşçi Sayısı * Gün Sayısı) / Fidan Sayısı oranı sabittir. İlk durumda verilenler: İşçi Sayısı (İ1) = 10 Gün Sayısı (G1) = 6 Fidan Sayısı (F1) = 1200 Oran = (10 * 6) / 1200 = 60 / 1200 = 1/20. İkinci durumda istenenler: 4 işçi işten ayrıldığına göre, kalan işçi sayısı (İ2) = 10 - 4 = 6. Dikilecek fidan sayısı (F2) = 1800. Kaç günde dikecekleri (G2) = ? Aynı oranı kullanarak denklemi kurarız: (İ2 * G2) / F2 = 1/20 (6 * G2) / 1800 = 1/20 Denklemi çözmek için içler dışlar çarpımı yaparız: 20 * (6 * G2) = 1 * 1800 120 * G2 = 1800 Her iki tarafı 120'ye böleriz: G2 = 1800 / 120 G2 = 180 / 12 G2 = 15 Bu durumda, kalan işçiler 1800 fidanı 15 günde dikebilirler."
